metriques_detecte,score_metriques,cpu_mean,cpu_max,cpu_std,mem_mean,mem_max,lat_p99_mean,lat_p99_max,net_rx_total,net_tx_total,logs_detecte,score_logs,nb_logs,traces_detecte,score_traces,nb_spans,duree_moy_spans,duree_max_spans,duree_std_spans,fault_type,systeme
1,2.6833333525093597,1.5033957913761409,7.9620839930543,1.8366072792968966,18.80894191576087,35.392578125,0.39993497474747475,4.525000000000002,294148.61703709734,2127275.2322528996,0,0.047854606098089336,2874,1,0.19894159153273225,5102,0.029175552332418652,2.214207,0.12286381368179933,network_delay,train_ticket
0,0.0,1.1175840544598892,9.67224504280421,1.5413597056903525,18.81387143342391,35.416796875,0.23907837719298242,2.3425,366839.39512424177,2059619.197185023,1,0.0533722638421269,1274,1,0.2719367588932806,2530,0.05600767075098814,2.191636,0.22745484139477967,network_delay,train_ticket
1,7.05594812412291,1.5454366561052257,17.364098912810547,2.8147484057538343,18.825479789402177,35.3990234375,0.3948718699186992,4.95,320905.76316441264,2006006.3211105473,1,0.05099771759384619,2870,1,0.20748683220466516,5316,0.03308153103837472,4.28954,0.20263143273768275,network_delay,train_ticket
1,13.49885129864554,1.2948843888355763,8.822170538555534,1.5625001461255024,18.849409816576088,35.419140625,0.20709721428571423,2.349999999999999,545721.401157745,2238135.678052711,0,0.04846165562533189,2525,1,0.19882532086143137,4597,0.024693117250380685,1.439871,0.08509916961772396,network_delay,train_ticket
1,6.334938871255828,1.2839757180759823,10.359523348483751,1.9343662023548123,18.849571161684786,35.443945312500006,0.12445537808641977,0.9050000000000004,466427.99232432357,2300328.570258277,1,0.051204426255341384,1808,1,0.2928529924462522,3442,0.044569946542707725,5.238503,0.25489002329772875,network_delay,train_ticket
1,8.989870973927387,1.4417922637987908,8.445365945769922,1.78714890348121,18.854496433423915,35.427734375,0.2696843243243243,2.485,532009.3990605073,2258607.7194035887,1,0.052047468838766875,2322,1,0.2352540834845735,4408,0.0504057143829401,6.291693,0.29846098909189933,network_delay,train_ticket
1,2.5107574941037036,1.479114771029829,13.16594892223909,2.542129929184858,18.870991847826087,35.925390625,0.2677116239316239,2.455,454307.3386930903,2276957.6119882134,0,0.04921524224458251,2446,1,0.3343585237258348,4552,0.055912718145869955,3.828695,0.23889307749683425,cpu_contention,train_ticket
1,11.979700366686902,3.1129438043421644,99.73191435838145,14.607739744362503,18.864168648097824,35.9318359375,0.15190831871345029,0.995,193421.5287648965,2039212.0013857957,1,0.053832949224199456,2149,1,0.18838457784285018,4098,0.026512122986822838,0.862538,0.07919449292229501,cpu_contention,train_ticket
1,0.06523855175117443,3.0674831545288224,99.9441788421514,14.658521485129613,18.865391474184783,35.9576171875,0.10568611367127496,0.9666666666666666,234200.92408591192,1981703.2947862425,1,0.0520978954468827,1206,1,0.20336134453781513,2380,0.02746991932773109,0.873929,0.08101204919519019,cpu_contention,train_ticket
1,1.2810593445941068,1.1259157530103385,8.712235765260097,1.3961472923065703,18.86667374320652,35.9755859375,0.28002938380688375,2.47,371753.8082776415,2186447.3093721787,1,0.05284959679560031,2693,1,0.19365642237982664,5076,0.03417566449960599,2.545296,0.17718882008127881,network_delay,train_ticket
1,1.8844672390109305,1.2390950598454469,9.988010561439555,1.7437657303887482,18.87092815896739,36.1529296875,0.17292436936936936,0.99,324385.3951905088,2270995.793391248,1,0.056630762272806945,1341,1,0.23099308839578028,2749,0.032411765005456526,0.825324,0.092036701035958,network_delay,train_ticket
0,0.0,1.1332321876649887,8.916490343894472,1.6092708827819597,18.87471976902174,36.1439453125,0.32407157894736843,4.424999999999998,351639.4384743363,2041206.1212222527,1,0.05160990691090206,1820,1,0.19201409277745154,3406,0.03695941984732825,2.829428,0.19249056952474766,network_delay,train_ticket
1,0.03284125119312842,1.0340925617782828,7.748946553323344,1.3279873362426369,18.879284137228264,36.3962890625,0.204701554054054,2.035,274626.99774157343,2273338.0444917525,1,0.05179152511203755,1596,1,0.14476190476190476,3150,0.025910715555555554,1.077484,0.08244292379593648,network_delay,train_ticket
0,0.0,1.229957037571979,8.362145209212564,1.5429939844196159,18.887899116847827,36.3603515625,0.22824303418803418,2.2600000000000016,421897.2672534274,2241512.4135296876,0,0.04906841748428148,1911,1,0.20819397993311037,3588,0.04098534280936455,2.182446,0.16493415593197527,network_delay,train_ticket
1,8.040878914225292,1.2045759094664612,9.096730279275045,1.5226445870784073,18.89235309103261,36.392578125,0.1362302380952381,0.99,301892.4567614679,2070710.587116237,0,0.048782299203088075,2314,1,0.19868482855800845,4258,0.03777036542977923,2.496803,0.1528995087441329,network_delay,train_ticket
1,13.382698073220652,1.2354346156571576,9.800195582056585,1.788972851300355,18.919365658967394,37.028515625,0.15906519230769225,0.99,473240.1278021899,2251733.074221453,1,0.05257868384859221,2081,1,0.19844455594581034,3986,0.026161550928248872,0.789994,0.07865818234316937,cpu_contention,train_ticket
1,9.920378664950002,3.1861558437790243,81.03444912611441,11.919186493425526,18.928006114130433,37.0140625,0.3458103370267774,2.47,350863.25420947536,2350761.749408556,1,0.05078966435974208,2394,1,0.3220831470719714,4474,0.05246516115333035,2.018102,0.17401871342200537,cpu_contention,train_ticket
1,12.479146688240137,3.3614363006170596,99.89929952272595,14.63806961407558,18.93806895380435,37.0205078125,0.2778517499999999,2.4775,511324.0110122528,2027016.780402827,1,0.05137150238470978,2284,1,0.24545454545454545,4290,0.0482832020979021,2.548695,0.18596706296557317,cpu_contention,train_ticket
1,2.321478704318804,0.84205586011139,7.321313149606204,1.144623759917529,18.93999235733696,37.03046875,0.8411771153846156,9.450000000000005,403069.0128687836,2167296.493931268,1,0.08039783118433586,306,1,0.16597510373443983,723,0.17910759889349934,5.637653,0.6739315761084681,network_delay,train_ticket
1,4.063672694556606,0.9190995211299646,10.072073264205768,1.5942792859773756,18.94816151494565,37.2580078125,0.40073177419354844,4.600000000000001,214198.0682659813,1997666.8170580652,1,0.06377939033441837,694,1,0.15583508036338226,1431,0.08989475821104123,4.316399,0.45834041991689695,network_delay,train_ticket
1,0.21002021274000482,0.8841727502392539,8.75297610395543,1.351467828105345,18.948934273097823,37.2640625,0.4574107236842105,4.975,384909.70298136346,2066786.143884041,1,0.05098530612473462,1169,1,0.15253456221198156,2170,0.06020124423963133,6.277948,0.3750580574257304,network_delay,train_ticket
1,0.10616541351865227,1.1362422062282018,9.55741617499114,1.5143345171925247,18.94129161005435,37.2806640625,0.5874683403361343,8.900000000000004,400271.78290962375,2390481.639173295,0,0.049886920423143244,2097,1,0.18413098236775818,3970,0.040636396221662464,6.641596,0.24431557269046877,network_delay,train_ticket
1,2.376518914465792,1.1384047188763737,8.926667867995457,1.4470174814477945,18.941376528532608,37.287109375,0.8599712007575757,9.9,389915.34090166003,2253032.124195331,0,0.04980548782870098,2189,1,0.3230188679245283,3975,0.08831580880503144,7.511676,0.469216317358964,network_delay,train_ticket
0,0.0,1.1230875874226522,10.104430448942528,1.6006343805496608,18.935814368206525,37.292578125,0.3734197619047619,4.841666666666668,307973.72380898346,2159694.5989724277,0,0.04990997375697792,1845,1,0.22934472934472935,3510,0.07686615754985754,4.448393,0.3819606275556868,network_delay,train_ticket
1,2.3890598638700764,1.141318716397865,6.851335380562995,1.4566938268903704,18.948301630434784,37.5466796875,0.3957886773136771,4.4999999999999964,434986.2173246689,2351681.9111709967,1,0.051412262931708086,1962,1,0.36319218241042345,3684,0.0675877638436482,8.315938,0.3579230734965475,network_delay,train_ticket
1,4.9560611051372785,1.0458945981542476,7.791047596971218,1.3044108829917718,18.954479449728264,37.5900390625,0.35644648388648403,4.450000000000002,424295.5457505728,2339638.352909096,1,0.05009883482271238,2702,1,0.2601726263871763,4866,0.03556472708590217,2.766589,0.15938905215970348,network_delay,train_ticket
1,1.0894124948560453,1.14658230382143,7.372252569894509,1.306418305847172,18.95092985733696,37.58984375,0.6165400416666668,4.975,489635.9673940905,2264316.7504280773,1,0.05180953236536179,2076,1,0.30948756976154235,3942,0.05324229883307966,4.989057,0.2574890913426022,network_delay,train_ticket
1,0.13406426011092187,1.2221153451384505,9.340755132781853,1.5978873762722299,18.98859969429348,37.6138671875,0.2801553711484593,2.23,418391.0815213689,2510381.2834292282,0,0.04951512364932087,1917,1,0.2668755340358872,3511,0.05060230788949017,3.263408,0.22069844418923862,network_delay,train_ticket
1,9.462729529523608,1.0655803713271195,10.308711094828144,1.5873637130257001,18.992136548913045,37.60703125,1.2398046070460707,9.9,484465.35906941065,2294095.607109702,0,0.04984330321707742,1647,1,0.2602829878249424,3039,0.19849748963474828,7.33952,0.7533786507280746,network_delay,train_ticket
1,4.236262858047374,0.9741745064980813,9.604288419059314,1.4528472820344243,18.99652258831522,37.9873046875,0.3618768452380952,2.485,505521.11134743603,2257571.8562705647,1,0.05084700632771322,1477,1,0.2609949531362653,2774,0.18616721521268922,4.170794,0.6368053787012932,network_delay,train_ticket
1,9.408165853135849,0.965695816526756,7.410770939165485,1.2796641574482412,19.003524116847824,38.4111328125,1.0883960994397757,9.65,435285.105732442,2498063.897979466,1,0.05370033922478501,1321,1,0.2207436399217221,2555,0.1263913264187867,5.346036,0.5434439396715067,network_delay,train_ticket
1,1.2325519920842538,1.1264309726638622,11.641047173861278,1.7790528328889845,19.000951086956523,38.4294921875,0.449721,2.485,443092.1853581608,2482838.9805666385,1,0.05555668680868486,859,1,0.2706289671090594,1733,0.2748240403923832,6.47013,0.9283285115929543,network_delay,train_ticket
1,4.38512411520348,0.9360347686776751,8.59810955722988,1.333465491487421,19.004318104619568,38.439453125,0.8482007407407408,4.966666666666667,208542.56092123993,1905426.491404126,1,0.06649070615193942,917,1,0.29438314944834504,1994,0.2816756549648947,6.47013,0.8511123186501712,network_delay,train_ticket
1,0.40509194984168895,1.0724996906537831,6.615307244186116,1.2496941148197946,19.037117866847826,38.89140625,0.554645262049942,4.95,528558.7016892744,2070066.9075378682,1,0.05018041997281919,2400,1,0.29482604817127567,4484,0.057573336306868866,2.801697,0.25657197620440036,network_delay,train_ticket
1,9.891419869244604,1.0160923417623648,8.84191423674936,1.464247380480828,19.033827275815216,38.89609375,0.5326937121212121,4.975,561634.7200345503,2099689.2022740254,1,0.05252807644762836,2139,1,0.2082294264339152,4010,0.04781784713216958,3.173405,0.25825470611965273,network_delay,train_ticket
1,1.7840808695440402,1.0576190175160254,9.305441319044078,1.52383261408498,19.03149626358696,38.90234375,0.47321680823680834,4.975,305263.50340093777,2024120.9363865855,1,0.055048415890003866,1699,1,0.2549937578027466,3204,0.06421405805243445,3.409246,0.3269591770869325,network_delay,train_ticket
0,0.0,1.017610930803279,8.87560468312431,1.389547541255336,19.070040760869567,39.0689453125,0.2626089189189189,2.485,455212.44894844515,2118042.8906176304,1,0.05034674296337871,2076,1,0.19925213675213677,3744,0.0389546781517094,2.632011,0.18157649756827254,network_delay,train_ticket
0,0.0,1.4902778372554288,7.357612216146618,1.4274481769245297,19.06065726902174,39.0625,0.3947726104925775,4.4,595289.7259824405,2695153.797023057,1,0.05058797148179617,2212,1,0.2950273614085177,4203,0.0662955488936474,4.52916,0.32127985088270833,network_delay,train_ticket
1,1.0092736877109207,1.2714015906291751,10.534530166587365,2.0329216315207446,19.061209239130438,39.07421875,0.1942515413533834,2.485,573300.4244259263,2329973.496026242,1,0.052520355708823074,1937,1,0.15776081424936386,3537,0.03427419027424371,2.847342,0.19077023882377703,network_delay,train_ticket
1,2.316987965339081,13.110946359510145,35.762994134183145,13.75341396491689,19.47355783721547,32.7728271484375,0.39204113655640394,1.8149999999999995,244373.892954581,891256.1073564669,0,6.322514570589188e-05,24841,0,0.08970850167253139,23019,0.015299259698509924,2.61677,0.0797638094155224,cpu_contention,online_boutique
1,13.209624195946013,20.274000311288624,80.52533208978818,27.496395696982947,25.80324262454186,69.9188232421875,0.42218283783783767,2.4955405405405404,282262.9195048436,968111.3186564825,0,8.612218953985007e-06,24272,1,0.30253254228283005,22586,0.02226710803152395,2.501829,0.1037179634350138,cpu_contention,online_boutique
1,2.7774947366539866,17.883634810630703,81.34510727295641,27.279546783484278,20.299566951798806,32.7728271484375,0.5005520784697061,3.787499999999996,187938.56335550608,693931.3989749212,0,5.880332523089393e-05,17924,1,0.39844353353531753,16833,0.05347785534367017,2.700667,0.19533322696708214,cpu_contention,online_boutique
0,0.0,17.572209150293258,56.77954784865136,21.544620084212735,19.788906144507138,32.7728271484375,0.3299316868969808,1.5699999999999992,272727.73308031063,884846.5843266252,0,7.589443186095668e-05,24200,1,0.2759901543969568,22345,0.014026194540165586,1.642926,0.06049544392506525,return,online_boutique
1,0.8552378467284898,10.429978797574947,41.27835142943976,13.481556346645739,19.844855037736306,32.7728271484375,0.30875041666666675,1.8700000000000008,108823.19701054064,652456.2917127055,0,0.03036362800517134,14918,1,0.21971901238673205,12029,0.011105158284146644,1.220389,0.047016177236481174,return,online_boutique
1,0.289436576608181,10.291687233328858,52.40766520122796,16.529766908541998,19.82484906985436,32.7728271484375,0.3105996296296293,1.918749999999997,155179.9758183885,753958.7387242308,0,0.03973196309555238,16769,1,0.2194839921948399,13837,0.012153751608007515,1.179317,0.052000178109508334,return,online_boutique
1,0.010465465015408126,17.859405628122154,75.90590565821911,24.929507071564007,19.780089955271027,32.7728271484375,0.2272348863801413,0.9585294117647062,258898.03747210355,938386.3852982082,0,1.3056379799647466e-05,26615,1,0.29340605265316166,24386,0.015207723775937012,1.470706,0.05938861327263122,cpu_consumed,online_boutique
1,3.0202261885136608,21.03974491312975,99.64454237872108,33.29758117019731,19.933356014298806,32.7728271484375,0.3859363580246909,2.4972222222222222,221380.96064297244,889317.9395340671,0,0.0004836528455370859,20798,1,0.306814693543436,19546,0.03199471247314029,2.593599,0.15279202299557654,cpu_consumed,online_boutique
1,3.0277352492438325,22.142049851384183,99.92873893494686,34.23401821447928,19.893683162736306,32.7728271484375,0.37433767195767204,2.474285714285714,201051.27340961885,840809.9994981966,0,7.956058715841152e-05,19328,1,0.3065153285483781,17973,0.03384427368831024,2.701718,0.1625587404295889,cpu_consumed,online_boutique
0,0.0,15.249468385357298,54.5741661573536,19.225608891919407,19.865878258222416,32.7728271484375,0.17195086021505382,0.83875,268042.1082539034,970227.8524288503,0,2.1869519601258602e-05,25327,1,0.28484924940078216,23781,0.013121888902905682,1.7604,0.05360275932713598,exception,online_boutique
0,0.0,18.091083104038873,73.27251754417901,23.72651495610077,19.923861656659916,32.7728271484375,0.32650856209150303,1.8249999999999984,266051.060928802,956618.7717271949,0,2.0008688143224873e-05,25569,1,0.27577897095505854,23653,0.014244108146958102,1.643519,0.06054236123482759,exception,online_boutique
0,0.0,18.613806173728097,70.21846689521145,24.5236975418432,19.966247181833527,32.7728271484375,0.2562005555555555,0.9124999999999996,251139.97583373575,939418.7545754622,0,1.5631007840744005e-05,25194,1,0.28366970904572136,23337,0.012914632771992972,1.682189,0.050814766107823116,exception,online_boutique
1,0.7435596884920233,16.96630617387176,65.1237001973872,21.92330035598112,19.87910254207658,32.7728271484375,0.4521359457671957,2.2385714285714284,260635.82699970028,870703.9255950883,0,1.1072375592169337e-05,25834,1,0.30251235584843494,24280,0.01737988834431631,1.650717,0.06911522997126836,network_delay,online_boutique
1,0.09108161495318656,14.536977770271822,54.94314707703376,18.12926485692436,19.820780059437695,32.7728271484375,0.27477785285285283,0.995,229467.24119926806,906565.6384086815,0,3.1222707537081895e-05,23657,1,0.3081122541057571,22164,0.02441477702580762,1.676525,0.09325041688729875,network_delay,online_boutique
1,0.1417519240744065,13.616473090134535,44.97334867681369,16.301820028228743,19.927591582875195,32.7728271484375,0.43572555555555614,2.1519999999999984,240109.4854790688,923548.8258878685,0,1.5382783912221143e-05,23345,1,0.3138214384636691,21662,0.023180507340042473,1.285607,0.08420371506367655,network_delay,online_boutique
1,4.96217369891062,16.335163817840634,73.67515248900686,23.372678763760064,19.85163672176408,32.7728271484375,0.5104172222222221,2.47,281445.9311573311,717672.2939131454,0,2.4140224828994583e-05,25081,1,0.28013910355486865,23292,0.015019291945732439,1.583187,0.060898971691463036,cpu_contention,online_boutique
1,24.597010350039294,26.698707592402812,88.06425268333442,32.898047252703634,20.576259660132138,32.7728271484375,0.42000233966004114,2.1189999999999984,279999.99633803597,835027.5216815094,0,5.715274647422053e-05,25488,1,0.3083791790097334,23630,0.023147877147693608,1.569338,0.0826433807261015,cpu_contention,online_boutique
1,21.973558903639727,25.06231804882985,88.29615062946094,32.43397833501852,20.625426869333527,32.7728271484375,0.27542574694311517,0.9660526315789472,279785.7653877487,1012949.6323930448,0,0.00011123957811176588,25762,1,0.3214927493835931,23929,0.021750162313510804,1.569338,0.07737296988429894,cpu_contention,online_boutique
0,0.0,12.735866214554422,57.88829460373932,17.881289759385435,19.993713002146027,32.7728271484375,0.17597744668911325,0.9427272727272732,258247.02083240377,897634.9371186716,0,3.6729274781044374e-05,25532,1,0.2741157556270096,23636,0.011230080639702147,1.067952,0.04026957720388824,cpu_contention,online_boutique
1,10.136613336035985,25.051353563911835,98.83662297817176,32.875275581578535,20.280578236521027,35.2386474609375,0.8757605677105684,4.9,245023.89701882217,895635.8962297552,0,0.00010557482758977166,23808,1,0.28544226322709343,22057,0.021205712290882712,3.968601,0.14245665339565378,cpu_contention,online_boutique
1,9.109966317764776,24.313040481827066,100.8008987632092,32.73424684062265,20.390780601972416,35.7421875,1.1122977777777785,4.925,264481.13833400205,953244.2612618238,0,0.00018839477738585853,25309,1,0.30332017844886755,23312,0.027761735458133152,3.638434,0.172347843646695,cpu_contention,online_boutique
1,0.20535160638123573,16.43499104921004,74.84005549492976,24.389076790861626,19.670226674021027,32.7728271484375,0.5747321208112877,2.380000000000001,259415.3424991867,970782.8952299199,0,3.33558025290559e-05,26318,1,0.2912633305988515,24380,0.014815367145200984,2.032067,0.06412691915561622,network_delay,online_boutique
0,0.0,16.122023989288753,49.97627809039543,18.82143101502974,19.77602094485436,32.7728271484375,0.2688712248007501,0.9749999999999998,258367.53853961724,988369.8995198521,0,0.0001981858642357004,26397,1,0.276057584043751,24868,0.012633509409683125,1.320462,0.048856014765327936,network_delay,online_boutique
1,0.04696467105927149,18.228037228774042,70.7896808909672,25.267460424062506,19.718715714819638,32.7728271484375,0.24044482427327513,0.9842307692307696,284179.1872086508,892662.6067592377,0,2.859602392868421e-05,26616,1,0.2795481232538365,24697,0.013492808843179334,1.582308,0.055469964083381805,network_delay,online_boutique
1,0.32936508070568493,15.513314477664895,58.78947373051401,19.459843775971702,19.731600914472416,32.7728271484375,0.21419248436748417,0.9143750000000004,254422.39071445208,964281.7662920128,0,1.4331220998031746e-05,25414,1,0.27358410461068183,23554,0.014342422985480172,1.946335,0.062383236385316586,exception,online_boutique
1,0.19061522200996084,20.910913716198703,77.22660026550669,27.190416852582658,19.822814564646027,32.7728271484375,0.5298697340754481,2.056,297332.2853027175,1020701.6639948261,0,1.7164251353118942e-05,26953,1,0.2763749704095321,25346,0.015028991990846683,1.397059,0.0610877558292681,exception,online_boutique
1,0.3789237230430853,19.181182075675608,83.76552994509055,27.402549345529795,20.189025502146027,34.0850830078125,0.5657434831857273,2.3425000000000007,254697.11932647662,965247.3828247287,0,3.719666042756309e-05,25591,1,0.2894835877064604,23915,0.017265403428810368,1.733556,0.07679668924296591,exception,online_boutique
1,0.08878168293105126,19.908371205750008,69.28070890864164,25.470479313934085,20.90449316707658,40.2679443359375,0.46887578703703636,2.380000000000001,313897.56854958815,1113733.2577271797,0,9.02555559634255e-06,25692,1,0.29985069674850695,24112,0.012432141298938286,1.627515,0.04952738710819487,return,online_boutique
0,0.0,16.481920432682408,66.9641119460409,21.80261561903599,21.070983509958527,41.363525390625,0.24075610930735933,0.9463636363636364,283498.37005056214,983359.9266059188,0,2.5362352513047526e-05,25261,1,0.29059499314128945,23328,0.014364333504801098,1.997392,0.06014308151819454,return,online_boutique
0,0.0,17.77632845490971,73.97753458806787,24.95333427462589,21.128627824194638,41.363525390625,0.30384396167047995,1.5174999999999947,260705.5762970518,959222.4958321701,0,0.00011284774464803693,25400,1,0.27186543059692103,23839,0.012840076890809179,2.125812,0.054878725824710275,return,online_boutique
1,0.13732865710188213,18.41743366208236,74.46960937542863,24.849621937794332,21.020120879750195,40.6585693359375,0.20339129629629613,0.9831249999999994,293004.4203526502,966894.9626462659,0,2.5792939832181005e-05,26410,1,0.30589815606301135,24567,0.019289664834941184,6.375773,0.12999482053120395,cpu_contention,online_boutique
1,16.86318454272447,13.338742331970728,101.05386339563913,33.0292154100321,21.880377498673806,40.6585693359375,10.882828024691356,58.54999999999999,56061.72947076543,563188.4336998523,0,7.078514168068484e-05,7260,1,0.4171632896305125,6712,0.36416209564958285,36.772809,1.9817079989622792,cpu_contention,online_boutique
1,17.5646870412697,13.279691481075668,101.34012363531002,33.09647338248228,21.83324479468075,40.6585693359375,9.265018571428573,55.20000000000003,59219.02912462398,591691.5047950319,0,0.0003374381524182679,5874,1,0.4401428302950573,5321,0.5412130778049239,36.79985,2.522264248007544,cpu_contention,online_boutique
1,35.03307953577886,17.42254976440485,68.64695394601705,24.135946364368902,21.11302995093075,40.960693359375,0.23478092592592587,0.680833333333333,284283.72713269514,912607.7226740125,0,2.1161483891862787e-05,23573,1,0.3146046597804437,21589,0.02421863050627634,7.933192,0.1710197131829043,network_delay,online_boutique
1,1.8724026418597695,10.943993557090087,43.21228288897375,14.222358526020823,21.080816951798806,40.960693359375,1.627127407407408,9.518750000000004,154859.13461644386,727167.0756271991,0,0.00029174173145585236,15582,1,0.3205305332964907,14476,0.09193763836695218,6.775705,0.41492090318804214,network_delay,online_boutique
1,0.2618258184743354,10.460926426688008,46.34725460380802,15.005397068490053,20.942470597632138,40.960693359375,1.416268765432098,9.674999999999995,156214.37203439596,682861.4495763953,0,1.509393935650305e-05,15394,1,0.33634745461018156,14045,0.09953533798504806,7.217699,0.4563962367514816,network_delay,online_boutique
1,0.13337483839000974,16.365207351740068,54.75380198910626,19.54136048135441,21.06420182593075,40.960693359375,0.3014080246913566,1.4949999999999872,269615.282775825,969147.1749663212,0,1.1947390198496777e-05,26001,1,0.26992181001497256,24044,0.013156913699883546,1.82617,0.05572853513431301,cpu_contention,online_boutique
1,75.42104448395033,26.773189601038226,84.93542997506765,31.516042844563618,21.31385256920332,40.960693359375,0.33447194444444445,0.9922727272727282,247019.32953271706,887506.3567922467,0,7.940377531268084e-06,25389,1,0.28357326803732,23687,0.012693782243424665,1.82617,0.05406158518567905,cpu_contention,online_boutique
1,73.66109589672463,28.03042558028403,84.49663243660852,31.750919103458244,21.2762989938995,40.960693359375,0.33752535353535346,0.9895454545454538,272025.5327804783,922017.4454833276,0,2.219514965240421e-05,25108,1,0.2906135648029955,23502,0.013756540336992595,2.212877,0.06280046798961604,cpu_contention,online_boutique
1,0.9629660830462554,17.944968850956744,68.47831177616209,22.760585883304188,21.08149512020158,40.960693359375,0.20707886243386223,0.9835714285714277,260191.09911546521,842932.9537388475,0,1.2593359285273387e-05,25138,1,0.2640509467025687,23397,0.012815216651707484,1.52402,0.053325436963092825,network_delay,online_boutique
1,0.3067039261126068,19.24823385778777,67.06136483444305,24.425970638943223,21.13710492922936,41.0614013671875,0.5558499848359522,2.485,267418.02251360315,942999.2197024142,0,1.3530428029095987e-06,24719,1,0.2877374784110535,23160,0.014642485405872194,1.540875,0.06518485198722974,network_delay,online_boutique
0,0.0,18.50894108919507,70.81111240081395,25.270382643102263,21.20051367488908,41.0614013671875,0.5560842564102563,2.455,261994.18275439742,922053.7914986869,0,9.977787281034711e-05,25367,1,0.2959417097348132,23606,0.016576028213166144,2.019606,0.08270836432841823,network_delay,online_boutique
0,0.0,16.589026755155103,68.2761528380952,22.32100702678958,21.15202463409047,41.162109375,0.30761001178613445,1.5474999999999917,258178.23298537807,900450.8242818712,0,0.00010674470832960914,24642,1,0.2851006594932315,23048,0.011078285794862894,1.148468,0.04164618698448206,network_delay,online_boutique
1,0.9798757842065808,15.581455341942322,63.25708892775459,20.4873679535901,21.142191192250195,41.162109375,0.407585888278388,1.8950000000000005,241874.31655527843,886111.8653103951,0,4.758847039709746e-05,24007,1,0.2887248322147651,22350,0.014748474675615214,1.46611,0.061714296201584126,network_delay,online_boutique
0,0.0,16.047262556949796,58.08519527951815,20.479347596180286,21.147955623673806,41.162109375,0.39150761437908504,1.9675000000000005,279232.0048501394,1019897.3759478308,0,0.00013197773092465948,25676,1,0.30997947987771685,23879,0.01751449131035638,1.721245,0.0760527478573478,network_delay,online_boutique
0,0.0,17.174095150741653,69.82812060421779,23.449537013454695,21.14253027645158,41.162109375,0.2302149669312167,0.9924999999999998,241577.9267880413,971481.5348750281,0,0.00014278188436589456,25237,1,0.27835662854722576,23610,0.014097319398559932,1.914099,0.0632482625038463,cpu_contention,online_boutique
1,36.540340940852595,27.29931873339089,89.83348421422687,30.722037592247013,21.76000260718075,41.162109375,0.29462603988603964,0.9825,263548.27948491997,989509.8875818091,0,0.00016515828525198728,26271,1,0.2941629197553368,24687,0.0142615271195366,1.862198,0.05866027406989695,cpu_contention,online_boutique
1,35.67826992247526,25.27602984975683,82.14502942152944,28.083182222060064,21.828158531659916,41.2628173828125,0.3726378395061717,1.5774999999999884,291926.32470609836,971971.9547561511,0,8.572926258998415e-06,25337,1,0.30007206137933956,23591,0.014604481921071593,1.437913,0.058759854892045944,cpu_contention,online_boutique
1,4.051901909259627,22.59407776934371,86.98131245637563,31.927778947185445,20.863463978708527,41.2628173828125,0.24810813131313114,0.9918181818181816,237898.0593960578,745690.5602941962,0,2.1901191407436293e-05,24431,1,0.2885107133409752,22682,0.012343848381976897,1.379823,0.048651998767610526,cpu_consumed,online_boutique
1,4.054059060207974,20.588668622384453,87.75100056790994,31.930555561999004,21.077426109784916,41.2628173828125,0.7436336980195586,2.4470588235294115,245728.06036754945,899894.0616223696,0,1.7453443403536717e-05,22872,1,0.34706976744186047,21500,0.039517218697674425,1.883065,0.12141389037993024,cpu_consumed,online_boutique
1,3.989003922656779,20.209294153399522,87.74010928332851,29.91568564040008,21.139139434437695,41.2628173828125,0.5384760846560845,2.4373214285714284,241538.60526790246,943219.4417742165,0,6.3534581654201e-05,21880,1,0.38863580700465344,20415,0.057621133284349736,1.929569,0.15080132532504598,cpu_consumed,online_boutique
1,0.2168414168681425,18.449119642383984,70.27442990586937,24.164610850286486,20.81938303252797,41.6656494140625,0.3333701859868528,1.8450000000000024,261249.54024663338,925375.8925656532,0,4.456643321060216e-05,25648,1,0.28861499895550446,23935,0.013284856026739084,1.401624,0.05379870797210373,network_delay,online_boutique
0,0.0,14.386571063122302,57.62304725573627,19.267444688491192,20.83159006377797,41.6656494140625,0.3192237037037037,1.9199999999999977,237044.7471128285,902211.6557510783,0,3.2703958935731414e-05,23494,1,0.2875819970845481,21952,0.01763408582361516,1.290195,0.0782670556088455,network_delay,online_boutique
1,0.17206401683466122,15.057810334762072,58.28624426907494,19.540277829979996,20.83125097957658,41.6656494140625,0.46188078347578326,2.3846153846153846,230147.3016354336,1008665.5812053434,0,9.817095564357281e-06,21787,1,0.30138070965507,20207,0.02887022135893502,1.702987,0.11817122093627021,network_delay,online_boutique
0,0.0,15.307180511727958,47.70760076888861,18.465638493831815,20.915682945722416,41.6656494140625,0.2583387037037037,0.99,256814.780500194,1015688.8904969095,0,0.00010356775543551855,25914,1,0.2800791393594658,24261,0.011894470384567826,1.51136,0.04547725321284976,cpu_contention,online_boutique
1,7.936375608034396,24.971892079299682,98.30027642883394,33.118756750826414,21.112868697554976,41.6656494140625,0.6211939336917562,2.451612903225807,218354.63393160584,757480.2840612052,0,5.156524157035047e-05,21647,1,0.3175180687349427,20339,0.03960166409361325,2.345147,0.17826633041230816,cpu_contention,online_boutique
