metriques_detecte,logs_detecte,traces_detecte,score_metriques,score_logs,score_traces,nb_logs,nb_spans,duree_moy_spans,fault_type,systeme
1,0,1,6.9444649315756815,8.956288083161734e-05,0.21994117986275302,18541,17341,0.06547101539703593,cpu_contention,online_boutique
1,0,1,9.998965179209431,0.0001601030877983467,0.3401442307692308,7261,6656,0.36485703485576926,cpu_contention,online_boutique
1,0,1,2.9446103517849123,4.71698077645355e-05,0.20439671859157527,23476,21698,0.02712607258733524,network_delay,online_boutique
1,0,1,0.42169589839067334,0.000345946012851317,0.24071020925808498,16916,15770,0.08511372168674698,network_delay,online_boutique
1,0,1,0.5543664251150369,0.00013829255821307118,0.24154653557430414,16134,15053,0.08348671832857238,network_delay,online_boutique
0,0,1,0.0,0.00010328716541130323,0.1866565715049214,24159,22453,0.009727986059769296,cpu_contention,online_boutique
1,0,1,81.95318889855986,0.00030317925266276635,0.1888659249813113,24608,22741,0.009859425399058968,cpu_contention,online_boutique
1,0,1,93.55830139932637,3.8166663568151016e-05,0.1907147066251368,25531,23758,0.012074452352891656,cpu_contention,online_boutique
0,0,1,0.0,8.537751722603737e-06,0.19177462471725273,25761,24315,0.010234850627184865,network_delay,online_boutique
1,0,1,0.04079996256811591,5.699146963467072e-06,0.1893140121181306,25332,23601,0.014202119740688952,network_delay,online_boutique
0,0,1,0.0,0.00013422647418248612,0.19420230263157895,26290,24320,0.018024432565789474,network_delay,online_boutique
0,0,1,0.0,7.887601431944002e-05,0.1864172154872268,25397,23839,0.011596243382692228,cpu_consumed,online_boutique
1,0,1,73.93675361669429,4.523143320145362e-05,0.19538624338624339,25373,23625,0.015555083978835978,cpu_consumed,online_boutique
1,0,1,70.13809183273862,7.077378727327055e-05,0.19234610314385012,26817,25033,0.01642952051292294,cpu_consumed,online_boutique
0,0,1,0.0,4.288139060948382e-06,0.1841124298384678,25028,23339,0.010933696473713526,network_delay,online_boutique
1,0,1,0.11153717911495664,6.732063054970538e-05,0.19470556000505837,26143,23723,0.014167930405092104,network_delay,online_boutique
0,0,1,0.0,8.053390545659234e-06,0.19277217833469537,24702,22026,0.013795647870698265,network_delay,online_boutique
0,0,1,0.0,2.1333407653312264e-05,0.18145678910099797,26360,24149,0.010862757753944264,cpu_contention,online_boutique
1,0,1,35.16348465296284,0.0001929120851679178,0.18422146479341592,26444,24058,0.009365307091196276,cpu_contention,online_boutique
1,0,1,58.59612184693665,6.891392028363086e-06,0.1908843007401636,25220,23103,0.009788612690992512,cpu_contention,online_boutique
0,0,1,0.0,7.389017446046697e-05,0.18985950492210646,23265,20926,0.016013692822326293,network_delay,online_boutique
0,0,1,0.0,9.49316769367492e-05,0.2002993265153405,21923,20045,0.037376414866550266,network_delay,online_boutique
1,0,1,0.06632100649325601,3.808153700535222e-05,0.19612590799031476,22349,20650,0.035948497966101695,network_delay,online_boutique
0,0,1,0.0,0.00014380107052403002,0.19181607617740412,25242,23314,0.010492827957450459,return,online_boutique
1,0,1,0.3712510185729805,0.0014133611838159643,0.15886001977883665,13648,11123,0.010791521801672211,return,online_boutique
1,0,0,0.13306143718454622,0.012964705354639894,0.11276780544296468,9911,6908,0.008740894470179502,return,online_boutique
0,0,1,0.0,4.222974483725217e-05,0.18083130391711727,25947,24227,0.010768329054360835,cpu_consumed,online_boutique
1,0,1,4.221847099608023,0.00010125729971799391,0.24931963831094725,24678,22782,0.03167167733298218,cpu_consumed,online_boutique
1,0,1,3.886980177256249,2.3437845099949506e-05,0.3139894769421232,21097,19386,0.05015670117610646,cpu_consumed,online_boutique
1,0,1,0.10930046296768325,4.3535133910088675e-06,0.18741488424256988,26832,24966,0.009983756468797565,exception,online_boutique
1,0,1,0.5609659942498708,0.002018859814699736,0.1800853105838443,10262,7502,0.011599037056784856,exception,online_boutique
1,0,1,1.0348192539091983,0.006143798167933201,0.17988626159832385,9313,6682,0.008523800059862316,exception,online_boutique
0,0,1,0.0,3.220623413491275e-05,0.18786718308020367,24629,22979,0.011245141259410767,network_delay,online_boutique
0,0,1,0.0,0.00032201346144478116,0.19409844515076025,24794,23282,0.018468481144231597,network_delay,online_boutique
0,0,1,0.0,0.0003417407767797309,0.201975953024513,22944,21458,0.026391602619069813,network_delay,online_boutique
0,0,1,0.0,7.043028445019583e-05,0.18700178949080853,26383,24588,0.011490600008134046,cpu_contention,online_boutique
1,0,1,7.94769803213541,7.631033062704962e-05,0.22175335451140296,22522,21091,0.033058051348916595,cpu_contention,online_boutique
1,0,1,8.114732853518092,2.756612860499441e-05,0.2474015832839679,19906,18569,0.0496300211104529,cpu_contention,online_boutique
0,0,1,0.0,8.919242278715434e-05,0.19106537629139614,26551,24489,0.013723114337049286,cpu_consumed,online_boutique
1,0,1,0.7566586312924095,7.580923433725406e-05,0.20018691588785048,17387,16050,0.08584416990654206,cpu_consumed,online_boutique
1,0,1,2.42203106199766,0.0001617907566723309,0.2076577299727083,13305,12458,0.16070142976400706,cpu_consumed,online_boutique
0,0,1,0.0,1.5264757969757348e-05,0.191058531614161,24431,22569,0.011628611236652047,network_delay,online_boutique
0,0,1,0.0,2.9792655431681858e-05,0.18622568424637126,25124,23493,0.016982278763887117,network_delay,online_boutique
0,0,1,0.0,1.8452838969618135e-05,0.19112479937535246,24700,23053,0.018546328894287076,network_delay,online_boutique
0,0,1,0.0,2.2292397541479048e-05,0.19643832164307615,25708,23809,0.012020010374228235,cpu_contention,online_boutique
1,0,1,4.886984987026359,1.7079318346491235e-05,0.19450681635926223,26692,24940,0.012331218203688854,cpu_contention,online_boutique
1,0,1,4.544082355457777,9.379096997530478e-05,0.18641926913193083,24786,22959,0.012243136068644103,cpu_contention,online_boutique
0,0,1,0.0,1.3713584678054502e-05,0.19150873127534554,25998,24166,0.014355721675080695,cpu_consumed,online_boutique
1,0,1,4.942607987436683,8.50851210434378e-05,0.20412813883167535,24754,22819,0.023433397870195893,cpu_consumed,online_boutique
1,0,1,4.3092397583584665,8.45550482631019e-06,0.20770692932434767,24660,23148,0.026645693148436154,cpu_consumed,online_boutique
1,0,1,0.027496514665525273,8.268116864496022e-06,0.191324200913242,25836,24090,0.015443147779161477,network_delay,online_boutique
0,0,1,0.0,2.3509136133359476e-06,0.20208671458381636,23239,21565,0.022366646185949454,network_delay,online_boutique
1,0,1,0.03911346167276175,5.646933151526312e-06,0.19706329595134006,22569,21044,0.02308734499144649,network_delay,online_boutique
0,0,1,0.0,4.060997071508865e-06,0.18780752230839798,25744,23982,0.011778732841297641,return,online_boutique
1,0,1,2.2632626056732255,0.001133692102933126,0.2063782408143789,27004,25148,0.015636279306505487,return,online_boutique
1,0,1,2.079795319960156,0.00023858884424576843,0.1912347129738434,24661,22977,0.012095548461504983,return,online_boutique
0,0,1,0.0,0.00011586202719382488,0.18174116507987736,26684,24788,0.010152902493141842,exception,online_boutique
1,0,1,0.8446116154199153,5.285287499634528e-05,0.19044507962433646,26219,24490,0.011894527031441405,exception,online_boutique
1,0,1,0.2356842889132793,0.0005114919796687101,0.18992361314020953,25942,23957,0.014567052302041158,exception,online_boutique
0,0,1,0.0,1.9325567820249745e-05,0.17814664749705922,24655,22953,0.010675983226593473,cpu_contention,online_boutique
1,0,1,1.137873506025494,0.00011189151631529892,0.20149323378441436,23084,21430,0.04892100718618758,cpu_contention,online_boutique
1,0,1,1.1707461497757266,1.2126358264197279e-05,0.2108868437565363,20582,19124,0.06668329507425225,cpu_contention,online_boutique
1,0,1,1.7833372629992776,0.00012431357731546022,0.185493010955799,25491,23823,0.010225978130378205,cpu_consumed,online_boutique
1,0,1,1.0195511928839418,0.00010967418875995616,0.19245773732119636,26457,24608,0.012274850292587776,cpu_consumed,online_boutique
1,0,1,1.1294366859259954,3.8057643417577225e-05,0.204310712761417,25234,23430,0.01762842449850619,cpu_consumed,online_boutique
